1001,3.64E-06,3.24E-06,Decent_Best_run1,Decent_Average_run1
1001,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.59E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.09E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.12E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.09E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.12E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.59E-06,6.44E-06,6.09E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.08E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.09E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.09E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.09E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.09E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.59E-06,6.44E-06,6.12E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.09E-06
1000,4.89E-06,4.62E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.13E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.09E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.12E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.09E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.62E-06,6.44E-06,6.12E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.08E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.59E-06,6.44E-06,6.12E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.12E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.13E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.13E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.12E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.12E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.12E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1001,4.89E-06,4.60E-06,6.44E-06,6.11E-06
1000,4.89E-06,4.61E-06,6.44E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.44E-06,6.10E-06
1000,4.89E-06,4.61E-06,6.46E-06,6.11E-06
1001,4.89E-06,4.61E-06,6.46E-06,6.12E-06
1000,4.89E-06,4.60E-06,6.46E-06,6.12E-06
1001,4.89E-06,4.60E-06,6.46E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.46E-06,6.13E-06
1001,4.89E-06,4.61E-06,6.46E-06,6.12E-06
1000,4.89E-06,4.61E-06,6.46E-06,6.11E-06
1001,4.89E-06,4.60E-06,6.46E-06,6.12E-06
1000,4.89E-06,4.61E-06,6.46E-06,6.12E-06
1001,4.89E-06,4.60E-06,6.46E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.46E-06,6.12E-06
1001,4.89E-06,4.62E-06,6.46E-06,6.12E-06
1000,4.89E-06,4.61E-06,6.46E-06,6.13E-06
1001,4.89E-06,4.61E-06,6.46E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.46E-06,6.12E-06
1001,4.89E-06,4.60E-06,6.46E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.46E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.46E-06,6.14E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.12E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1001,4.89E-06,4.60E-06,6.47E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.12E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.12E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1000,4.89E-06,4.60E-06,6.47E-06,6.13E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1000,4.89E-06,4.60E-06,6.47E-06,6.14E-06
1001,4.89E-06,4.60E-06,6.47E-06,6.14E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1000,4.89E-06,4.60E-06,6.47E-06,6.15E-06
1001,4.89E-06,4.60E-06,6.47E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1000,4.89E-06,4.60E-06,6.47E-06,6.14E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.12E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1000,4.89E-06,4.61E-06,6.47E-06,6.13E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.15E-06
1000,4.89E-06,4.60E-06,6.47E-06,6.14E-06
1001,4.89E-06,4.61E-06,6.47E-06,6.14E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.14E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.60E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.60E-06,6.48E-06,6.14E-06
1000,4.89E-06,4.60E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.60E-06,6.48E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.60E-06,6.48E-06,6.16E-06
1001,4.89E-06,4.62E-06,6.48E-06,6.14E-06
1000,4.89E-06,4.62E-06,6.48E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.14E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.62E-06,6.48E-06,6.14E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.62E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.60E-06,6.48E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.62E-06,6.48E-06,6.13E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.16E-06
1000,4.89E-06,4.60E-06,6.48E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.16E-06
1001,4.89E-06,4.62E-06,6.48E-06,6.14E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.14E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.62E-06,6.48E-06,6.14E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.14E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.62E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.14E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.14E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.48E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.48E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.15E-06
1001,4.89E-06,4.62E-06,6.49E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.14E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.15E-06
1000,4.89E-06,4.62E-06,6.49E-06,6.15E-06
1001,4.89E-06,4.62E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.14E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.15E-06
1001,4.89E-06,4.62E-06,6.49E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1001,4.89E-06,4.62E-06,6.49E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.15E-06
1000,4.89E-06,4.60E-06,6.49E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.49E-06,6.17E-06
1000,4.89E-06,4.62E-06,6.49E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.15E-06
1000,4.89E-06,4.62E-06,6.49E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.62E-06,6.49E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.60E-06,6.49E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1001,4.89E-06,4.62E-06,6.49E-06,6.15E-06
1000,4.89E-06,4.62E-06,6.49E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.62E-06,6.49E-06,6.16E-06
1001,4.89E-06,4.62E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.49E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1001,4.89E-06,4.60E-06,6.49E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.49E-06,6.17E-06
1000,4.89E-06,4.60E-06,6.49E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.15E-06
1001,4.89E-06,4.61E-06,6.49E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.18E-06
1001,4.89E-06,4.60E-06,6.49E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.49E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.16E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.16E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.60E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.16E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.19E-06
1001,4.89E-06,4.60E-06,6.50E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.16E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1000,4.89E-06,4.60E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.63E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.16E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.18E-06
1000,4.89E-06,4.60E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.16E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.16E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.19E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.15E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.17E-06
1000,4.89E-06,4.62E-06,6.50E-06,6.15E-06
1001,4.89E-06,4.62E-06,6.50E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.50E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.17E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.19E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.17E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.16E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.61E-06,6.51E-06,6.17E-06
1001,4.89E-06,4.61E-06,6.51E-06,6.18E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.18E-06
1001,4.89E-06,4.62E-06,6.51E-06,6.19E-06
1000,4.89E-06,4.62E-06,6.51E-06,6.19E-06
